id	covar	pheno
1	55.8552881784386	1.67751179128875
2	57.0946601750952	0.079474054662459
3	48.9069668531895	-0.856427496616939
4	45.4650282653724	-0.778777287144353
5	56.0588745584039	-0.38093608425708
6	31.8204403229627	-1.89735833972576
7	56.3009855106839	-0.0717709116878157
8	47.2381589477478	-1.03086459149003
9	47.1584025605663	0.670695476490605
10	40.8067799752587	-0.361287754939292
11	48.83752193648	-0.27930635616867
12	68.1731204370422	-0.645890406995311
13	53.7062786425796	-0.515729092880925
14	55.2021645755496	-1.37455613286123
15	42.4946800549767	1.01037782844654
16	58.1689983952058	0.45370645645891
17	41.1364247875679	0.274880330444909
18	46.6842241005745	-1.27179122480489
19	61.2071265166956	0.973595241918215
20	52.9872369926729	1.28078712369707
21	57.7962192455532	-0.0258765473419908
22	64.5578508247686	-1.7359637799923
23	43.556715707687	-0.945175883718
24	34.4686259477031	-0.461119638727373
25	34.0229048330369	0.559566137270165
26	68.0509751881082	0.207371697786834
27	45.1835263630536	0.400516269744986
28	56.2037980129842	-0.0514096698764048
29	56.1212349265085	0.824944695687561
30	48.3768902308188	-1.67806750352761
31	58.1187317855386	-0.923279416267376
32	71.9683354634753	-0.657448334637347
33	70.4919033740619	1.65494179674235
34	66.3244563948047	-1.16392914747106
35	52.5427119281406	-0.879142734490512
36	54.9118827927256	0.224613030886869
37	46.7591342126288	1.42054996200525
38	33.3794975614137	0.500920689211465
39	67.6773385087297	0.284829601969807
40	50.2580104864781	-0.720574830593773
41	61.2851083359018	0.896460941962013
42	26.1964193860296	-1.43246766728612
43	39.3973444784747	0.38599263402402
44	59.3714054018291	-1.11065415047959
45	58.5445172033055	-0.0755034378284325
46	64.6072940310409	-1.38722221913342
47	35.8690122211081	0.27471365422758
48	55.6740325342448	0.546311962688847
49	55.8318765343569	-0.539094610070408
50	36.9320116653558	-1.84149919464278
51	44.596139261379	-0.790288951009079
52	69.4769266473204	-1.09406812598926
53	50.5359027035745	0.463697367089517
54	53.5166284055524	0.0167654783920317
55	43.2902346100606	0.713715588458096
56	52.7795369480614	0.372720397330718
57	56.9117127287488	-0.631418735286571
58	58.2379532870609	-0.345194724933052
59	71.4506502048029	-0.23367311284317
60	26.5305602163663	-2.4027098316998
61	51.4959198061521	-0.841015659364336
62	36.5746851827046	-0.525577561742616
63	55.533030755039	0.964676071530322
64	65.8996284269541	1.16868779777066
65	44.131204056129	0.0375256354082827
66	31.676226937906	-1.05945038373576
67	58.8813943265202	-0.203198858763934
68	65.9348847235627	-0.260522502158531
69	55.1685467066239	-1.50359284139183
70	37.0432831970518	-1.19154648174911
71	50.5461557532938	2.45707416564799
72	42.1535062680846	-1.42140516618769
73	39.5064718104373	-1.17067119024427
74	73.3051196240471	0.612728840110975
75	64.0270538286743	0.504072912631472
76	59.4260085069153	-0.0336040264924301
77	58.2625828715243	1.06778841116665
78	41.8845950980892	-1.08436433575367
79	54.7624828075366	0.565755522275279
80	60.2125840748109	-0.276090810137596
81	56.4538307420608	-0.825708875887398
82	60.4314355155144	0.490220536519514
83	46.9563088730634	-0.926531861094747
84	74.7711091696297	1.60254989142619
85	59.7122067303745	-0.860891020026199
86	68.6709918456672	-0.365513266132811
87	56.7204246901479	-0.0063319207701284
88	46.9204661916266	-2.38053077692356
89	55.3652371671087	1.52081963387357
90	58.2487006535168	-0.619902119718326
91	40.360985209862	-0.484028904135812
92	41.4491748890021	-0.926160966588346
93	68.8694694202566	-0.2859256147179
94	46.0818062800482	1.58779536109287
95	40.1936705105001	0.659089022784725
96	56.8733210055704	1.20629787922748
97	44.949564824791	-0.0248296420195276
98	71.5771981650642	-0.904587351885264
99	44.0020243617516	-0.446869813890387
100	43.0545330672925	0.125085620440897
101	52.2392540752129	1.1480913566555
102	38.4377666975923	0.455013729328529
103	54.22418527787	2.02194638426709
104	36.7524474415107	-0.6952703709813
105	51.4108431286029	1.60396534062607
106	44.6395200150905	1.35170733572983
107	46.8839391542185	0.439514597571448
108	65.5610964260126	1.57162170153059
109	45.5196670870553	-1.74125323682522
110	53.2112353749397	-1.48401480103155
111	37.6982775311981	-0.555232551612177
112	36.7594130784585	-1.35860493078214
113	62.612422743883	-0.0826571244573201
114	63.1923171964234	-0.358236118952675
115	49.1924623863197	-1.2891182571127
116	44.9491019372851	0.966683187814076
117	49.4784640666968	-0.420455899805465
118	56.2886062510844	0.778214744704721
119	71.8000239748484	0.577272970940539
120	49.3098269348078	-0.396721690855446
121	65.448636020376	-1.55747040157249
122	63.2145201716263	-0.548407913677815
123	53.221515753628	0.217260182352515
124	65.3095511973516	0.913234969506863
125	45.7876030666143	1.5522148463537
126	38.4117897718186	1.26813065319604
127	31.5463171057853	0.760401524537182
128	61.5732528705715	0.659180420191723
129	28.7645011898524	0.653989652414126
130	38.0396848188917	1.55597631479714
131	66.4219199076734	0.416610866848199
132	58.8365483316202	0.0280533938348574
133	55.2487589103592	-2.36600857272134
134	38.1534093436923	0.546044490687229
135	76.557882721428	-0.0870771441310827
136	39.5208628978169	0.368892122491792
137	39.8887747638096	-1.44043937936632
138	56.6892165251433	0.948342218434107
139	51.2917729367619	-1.62246893619965
140	45.7742313294649	-1.42204093912368
141	38.5973585515187	-2.19955961986666
142	37.0628470996746	0.102242549734569
143	44.0530123092911	-1.70094425207912
144	34.9918591977916	1.66756805497658
145	50.1585569306556	0.65132781853536
146	55.4016956769222	1.53324704446761
147	34.527080329543	-0.00710408522648729
148	58.4965292992844	0.064437051241413
149	58.9601318433245	1.42522041865573
150	51.3869099680973	1.0959766553495
151	33.8067167763386	-0.123835517987326
152	55.483979230144	-0.602283794919944
153	51.9528215381125	-1.09613954622899
154	41.9350200523653	-0.311297069880495
155	48.9137576479287	0.175138895811023
156	47.4905337614769	0.530809920043939
157	66.9934666853318	0.906410806343135
158	46.5570120373503	0.046753128925649
159	50.6777206140422	0.18479492819343
160	43.4943027314594	-0.505011833228914
161	45.1236148479692	1.09073222039182
162	53.0315123725766	-0.185498225278187
163	47.5802598037075	-0.471421528771275
164	45.182664324981	0.633121870151052
165	40.0819713574328	-0.272124450423728
166	47.1935086119557	0.792838797593903
167	56.3301734418017	1.05168020506894
168	37.6018165689214	0.467590992515474
169	67.6431406899432	1.57775777615221
170	49.7632011184699	1.19257919933482
171	51.9992048382744	0.687808690022051
172	63.4719277764001	-0.540565676573646
173	50.360734877997	0.692902562053593
174	58.2458113056674	-2.19404045068874
175	32.9732814839398	-0.954047150509827
176	54.8095015526768	-0.140183676637332
177	74.8355008932625	0.367150280498896
178	54.0136498750561	0.0558580625514391
179	52.1517717074705	1.85388686032127
180	31.842876470972	1.2334889773664
181	40.8826057576712	-1.53345782563624
182	49.5095530914638	0.0704556078430764
183	45.9461252331819	0.624654174666826
184	61.3038179784685	-0.223982210338797
185	58.1546473507257	0.351170646069845
186	50.7641751904814	0.122204457677413
187	64.5374735124973	-1.80355741947249
188	53.7412108343626	1.00149540104933
189	48.2909594424743	1.1992198328312
190	44.9778718814949	-1.42600469004381
191	55.4352210794063	-1.15418497366989
192	44.9481399714838	0.195879382958877
193	57.8679578940201	0.489033101349929
194	53.0094940160844	-0.0301505554990925
195	63.1022390674737	0.16218068298852
196	57.9843377027211	0.106499487995292
197	58.5086043761444	-1.17696686687013
198	45.5643203190531	0.934429427085438
199	45.5322521239042	0.421974630276405
200	50.1330504177615	-0.503018994751964
201	35.6385429377293	-0.267881707867739
202	43.707403527372	0.937288013068247
203	52.4352176562534	0.03402357854294
204	60.5836223334598	0.243158863777442
205	58.3134881791503	1.14368852438981
206	51.0521181595233	0.827405931838682
207	32.5828690554265	0.348058187541831
208	56.4524699376523	-0.381202844028649
209	50.9710422467608	1.36128143680364
210	49.2326630546182	-0.885541754975946
211	59.9195067770175	0.388984013950165
212	41.407492387509	0.411905090024538
213	47.184203116756	0.709913471286388
214	70.6624727069071	-1.31529380575551
215	43.884470221833	-1.53693355890862
216	53.1561282466482	-0.646002558777445
217	56.6029337814483	-0.96864298750643
218	32.7779759285489	-1.04569476582391
219	28.6537395165138	-0.132058867317196
220	50.68945598137	0.138724708909393
221	58.678217425811	-1.60980434526883
222	27.0995582054125	0.972991445547876
223	48.4980971179168	1.04888304215775
224	47.3121820720896	-0.115849420987912
225	67.9133204114731	0.910867637557604
226	56.7226804169809	2.06183133700557
227	47.9069886370327	0.776568452786236
228	50.1218250612437	-0.186582022727193
229	65.3411686438439	-0.50989851527311
230	50.7729181640714	0.714076821371947
231	50.7843753274893	-1.03526304053903
232	42.2073892957031	1.89484901774885
233	51.6655966873187	0.0567930593587441
234	52.6532456977475	-1.70072594342836
235	58.9078070962027	-0.0648369010779013
236	45.3211163053349	0.893158726883443
237	57.5837455680685	-0.23768450540283
238	43.5826364223006	-0.88378036018178
239	56.2767182324743	-0.268114313447309
240	52.4833012682298	-1.42515927310942
241	42.9992418327579	0.282729470241562
242	44.3259841488082	-0.158979583631623
243	47.3860607411055	-0.141043577462177
244	39.3611496421342	0.386238645647727
245	48.9363134601125	-0.473854785026103
246	57.7110373967559	1.18190209494895
247	77.4740354224873	-0.84638259447329
248	49.1606524292419	-0.23109629250776
249	55.4356763425028	-1.54197485904382
250	57.5286121063539	-0.125906424899325
251	41.9132587234213	0.8915386353876
252	60.0111984739073	0.708696980773864
253	54.5605250463262	1.36548479826691
254	35.6574969256893	0.146941158074239
255	47.3469518372192	0.0343765615882022
256	56.4176916364174	1.35090452621638
257	45.8497897128842	-0.364784429284285
258	45.4042432377606	-0.820965911777432
259	42.0750598428071	-0.447457109757897
260	38.4146086652462	1.11965664048999
261	57.1088999844844	0.209283042206034
262	62.6760175223824	0.583689377018137
263	48.5684894424936	-0.686082182049888
264	44.8497109365681	-1.01849041259213
265	64.8289118430819	-1.13475338265242
266	48.3741109007373	-0.458250470323518
267	50.4170917440232	0.867376229903351
268	54.8303989613886	0.707050006321798
269	38.1987282607213	0.22016399489922
270	43.3642626085721	0.317229802016674
271	43.6535010578694	-2.30866929119094
272	42.9803696855411	-0.764126858487634
273	55.7685037887132	-0.257215351771573
274	28.8691962927423	1.17174699718393
275	52.6090968267475	-0.645359265523009
276	61.4712719028965	-1.79056185566653
277	50.147936485562	-1.07978552468131
278	46.8826075609804	0.714448807495777
279	40.4380389189584	-1.81294473383259
280	54.7341375854071	1.04816889489924
281	34.8613592032277	0.20271586719381
282	51.6428099767059	0.281211359011229
283	41.2913478143465	1.03205800807302
284	65.9332899431659	2.29387855362419
285	56.4659752279178	-0.0592560273875868
286	53.5736968518265	0.41140135589033
287	51.0239306319965	-1.27924167964432
288	43.2473317480495	-0.426501851333175
289	59.7208502373943	0.849957445130861
290	57.5586992924942	-1.80301321221126
291	45.7171437693286	-0.96955396616367
292	42.8607523628488	1.65067878778122
293	48.0961593443278	0.665956923522699
294	53.9986481171624	0.361114644091802
295	40.2215508549585	-0.487798793961118
296	51.837369095491	1.42838225761376
