id covar pheno
0 -12.8758 0.137011197818403
1 -12.1141 -0.280733839831654
2 -12.3981 -0.103265188894815
3 -11.5917 0.224730939351052
4 -10.1095 0.105535163001817
5 -11.0211 1.73597204828325
6 -14.3343 -1.44643861612523
7 -12.7561 0.803171613286424
8 -12.5141 -0.368260731302673
9 -10.9462 -0.854498640880313
10 -13.9696 -0.234605003055993
11 -14.6669 0.915623694822976
12 -14.9404 -1.61370142219523
13 -15.5925 -0.270336637724976
14 -13.5314 -1.52561660580702
15 -10.9432 -0.448835216597032
16 -12.9389 -0.47636591086011
17 -12.5442 0.26189866904896
18 -13.2297 0.177372651530034
19 -14.1861 0.380150037415519
20 -12.5853 0.897996421572838
21 -10.254 -0.768773095988808
22 -11.5779 -0.772802731263811
23 -10.239 0.67709322380595
24 -13.0393 -0.49223109312715
25 -12.1452 1.06610658560831
26 -8.55956 -0.60343516822586
27 -10.8259 0.812570490634397
28 -11.9376 0.394560328955356
29 -13.2832 -0.389374151798308
30 -8.94312 -0.750145928698802
31 -10.0029 -1.76620356405355
32 -12.3912 -1.28475479714002
33 -12.061 -2.9416674692074
34 -11.6426 1.00156328707541
35 -7.95081 0.749030667432547
36 -13.4515 -1.42271272176154
37 -9.87876 1.15799498189437
38 -12.3601 -1.11915243373361
39 -12.6945 0.595723826981999
40 -12.9038 -0.989398990304259
41 -12.7786 0.84267011549634
42 -12.2442 0.089025269630098
43 -12.4691 -0.149357625180842
44 -12.3957 0.254787874323622
45 -9.23672 -1.27814326947075
46 -15.5902 1.09239155652477
47 -12.1747 -0.158010653450864
48 -10.3509 -0.307516992969005
49 -12.4751 -0.168371353233229
50 -12.9079 -0.158066481630534
51 -13.3289 0.58771630369814
52 -11.8011 -1.07802357834589
53 -9.99857 -1.83395982907617
54 -14.8465 -0.690503644487265
55 -14.8003 0.982450594057504
56 -13.6024 -1.32389808851258
57 -13.5222 0.602317993318259
58 -15.1133 0.32317280684015
59 -10.9513 -0.795138160721106
60 -13.6419 -0.122743767348398
61 -10.7879 -0.275551272429287
62 -13.8829 -0.436309814034339
63 -11.2775 -0.750890509208105
64 -14.5974 -0.603976494754663
65 -12.2166 -2.06371746784008
66 -12.283 -0.875349020079763
67 -12.337 -0.489328701914696
68 -14.6717 0.615388840001846
69 -12.6073 -0.685011835840008
70 -9.30564 1.4049587562931
71 -11.9731 -1.37531669604717
72 -13.9858 1.98105338071594
73 -12.6953 -0.274000630914961
74 -12.372 1.0632499080688
75 -8.97341 -0.145763436180682
76 -12.343 -0.359651010620116
77 -10.8892 0.81594186788897
78 -9.22192 0.353843710262371
79 -15.5745 0.636498799588699
80 -12.0745 0.535571898451869
81 -11.5003 0.45757499927389
82 -12.5839 -0.994545316393527
83 -10.4408 -0.640146590720447
84 -13.5628 -1.19806225898751
85 -13.3901 -0.538894575555905
86 -13.7907 1.10623948147019
87 -15.12 0.0214060856067494
88 -14.5664 0.00148632571230885
89 -13.2179 -0.781672934696479
90 -13.6736 -0.809916661063401
91 -13.6383 1.6388660490448
92 -10.0717 1.44273528942006
93 -11.141 -0.611787477149666
94 -12.8716 -0.210232115308385
95 -13.2883 1.2421919078919
96 -13.7074 -0.790776925037055
97 -10.7059 -0.658230390102284
98 -11.1621 1.43661447516465
99 -10.0481 -1.64271188298493
100 -11.6639 0.639448542300391
101 -11.6048 -0.170120266035761
102 -12.4446 0.162045487931406
103 -10.4244 1.26912796095445
104 -13.3745 -1.0943876216673
105 -13.598 -1.94377442694072
106 -11.6875 -2.29320124962094
107 -12.7423 0.501314400030922
108 -11.0571 -0.227872955444549
109 -13.0591 1.92598533530573
110 -12.5007 -0.429774441394696
111 -13.3227 -0.473482320742143
112 -10.2361 -0.852103012970044
113 -13.1651 0.333873941640656
114 -12.2769 0.131914847469633
115 -11.7687 -0.529005316595692
116 -9.39406 -0.491972411467713
117 -13.8199 -0.741626168430476
118 -11.4099 0.179664747268045
119 -13.6723 -0.159151726790449
120 -15.5496 -0.367589020327285
121 -14.5933 0.937780866990411
122 -14.2399 -1.42576502496725
123 -11.5982 1.51608509847116
124 -11.9385 1.20779642029242
125 -11.8186 -0.63556218822902
126 -14.1095 -0.949675367339018
127 -16.6124 0.612276093710367
128 -15.4466 -1.18227217003979
129 -11.2684 -1.40700888295478
130 -9.78567 0.485240768967474
131 -10.5188 -1.17413706214759
132 -9.71689 0.433357108988373
133 -11.2324 -0.175338778087675
134 -13.1454 0.51615427057768
135 -11.4912 1.58036700368613
136 -11.9135 0.617843767314206
137 -11.45 -0.403071513868661
138 -11.2449 -0.649761731920385
139 -13.5673 -0.954309237714761
140 -13.6735 1.00663316415545
141 -11.9495 0.379056830032657
142 -12.0315 -0.975268672870351
143 -11.9386 -1.07774851628318
144 -12.7283 -1.23349814824104
145 -12.3617 0.134382310769129
146 -12.8492 2.15530422483752
147 -11.0569 0.354217995493735
148 -16.127 0.735576665767134
149 -12.5384 -0.394379517277712
150 -13.9671 0.803626802165452
151 -14.2984 -0.383895089638626
152 -11.3968 -0.678897372099773
153 -13.7661 -0.00392773749448603
154 -12.499 0.952164850677658
155 -13.5878 0.962625587964898
156 -11.2598 1.1421343286166
157 -14.3726 -0.665873917111633
158 -12.2886 -2.33416010821992
159 -12.0964 0.0189176051519412
160 -11.8792 0.20183198661446
161 -12.9624 -1.54074255012197
162 -13.1003 -0.5177140279331
163 -9.50816 -1.04426227142583
164 -14.0821 0.0400719514704598
165 -9.58864 0.220869065163262
166 -10.9847 -0.420530739134732
167 -11.9513 -0.645566188938827
168 -14.7733 -0.800425050727455
169 -11.2625 0.930645566806489
170 -11.908 -0.366768815327807
171 -13.9294 1.28907659717619
172 -10.8471 -0.00403559685993998
173 -14.5697 1.45451680065237
174 -12.1987 -0.540337439174669
175 -11.0646 0.942133341745686
176 -10.8094 -1.42159184398561
177 -11.8733 0.0301411694677538
178 -10.3425 0.350801757285176
179 -11.0815 -1.0549950403849
180 -12.0354 -0.1922005765506
181 -13.9924 0.266913865787592
182 -11.6026 0.0151489859260121
183 -12.1981 0.190881490771817
184 -13.6982 1.04780250742599
185 -17.187 0.122147054626997
186 -11.064 -0.291042832754896
187 -11.1052 -0.444001692909736
188 -11.9955 1.66992460094291
189 -13.2294 -1.05568420745133
190 -14.2807 0.0490745217891458
191 -11.9433 -0.298093588187786
192 -10.3373 1.38757054337616
193 -14.7203 1.02077377037893
194 -11.3589 0.565485456600053
195 -10.2987 0.425098074414833
196 -9.51289 -0.125753910386379
197 -13.6447 -0.210293237642873
198 -13.297 -0.421647380823068
199 -13.1181 -0.2676890457287
200 -12.0691 0.254708533637753
201 -13.0404 -0.190395054254705
202 -9.59266 0.778777685647604
203 -14.4339 0.253799149583412
204 -12.1499 -0.0361362773303611
